id,fuente,grupo,alimento,nombre_ingles,porcion_base,cantidad_base,energia_kcal,proteina_g,grasa_total_g,carbohidratos_g,fibra_g,ags_g,agm_g,agpi_g,colesterol_mg,calcio_mg,fosforo_mg,hierro_mg,potasio_mg,sodio_mg,zinc_mg,vitamina_c_mg,vitamina_a_ug_ere,folatos_ug,vitamina_b12_ug,pagina_pdf
886,7,10. SNACKS,"Salsa, picante, Pacose","Hot sauce, Pacose",100 g,100,26.67,0.0,0.0,6.67,6.67,0.0,,,0.0,,,,,533.33,,,,,,61
887,7,10. SNACKS,"Salsa, sabor a queso, Gustadina","Sauce, cheese flavored, Gustadina",100 g,100,635.71,0.0,64.29,14.29,,10.71,17.86,35.71,64.29,,,,,785.71,,,,,,61
888,7,10. SNACKS,"Salsa, sabor a queso, Nacho","Cheese sauce, Nacho",100 g,100,130.3,1.01,9.09,11.11,0.0,2.02,3.03,0.51,0.0,,,,,808.08,,,,,,61
889,7,10. SNACKS,"Salsa, sabor a tocino, amarilla, Cooking Choice","Sauce, flavor bacon, yellow, Cooking Choice",100 g,100,300.0,0.0,33.33,0.0,,10.0,13.33,10.0,66.67,,,,,866.67,,,,,,61
890,7,10. SNACKS,"Salsa, tipo guacamole, Ole","Sauce, guacamole type, Ole",100 g,100,240.0,0.0,26.67,0.0,,3.33,10.0,13.33,0.0,,,,,666.67,,,,,,61
891,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Aceite, de canola, en Spray, PAM original","Oil, canola, spray, PAM original",100 ml,100,900.0,0.0,100.0,0.0,,0.0,,,0.0,,,,,,,,,,,63
892,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Aceite, vegetal, con achiote, Supermaxi","Vegetable Oil, with achiote, Supermaxi",100 ml,100,900.0,0.0,100.0,0.0,0.0,28.57,21.42,50.0,0.0,,,,,0.0,,,,,,63
893,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Achiote, aceite, Alesol","Achiote, oil, Alesol",100 ml,100,900.0,0.0,100.0,0.0,0.0,28.57,21.43,50.0,0.0,,,,,0.0,,,,,,63
894,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Agua de coco, sin azúcar adicionada, Natures Heart","Coconut water, without sugar added, Natures Heart",100 ml,100,22.4,0.4,0.0,5.2,0.0,0.0,0.0,0.0,0.0,,,,,20.0,,,,,,63
895,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida energizante, con guayusa, sabor a maracuyá y mango, Waykana","Energizing drink, with guayusa, mango and passion fruit flavor, Waykana",100 ml,100,31.67,0.0,0.15,7.58,,0.0,,,0.0,,30.3,11.11,,7.58,,,,,,63
896,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida energizante, original, V220","Energy drink, original, V220",100 ml,100,52.0,0.0,0.0,13.0,,0.0,,,0.0,,,,,21.0,,,,,,63
897,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida energizante, Red Bull","Energy drink, Red Bull",100 ml,100,44.0,0.0,0.0,11.0,,0.0,,,0.0,,,,,40.0,,,,,,63
898,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, clásica, con jugo de mora, Orangine","Carbonated drink, soda, clasic, with blackberry juice, Orangine",100 ml,100,51.67,0.0,0.0,12.92,0.0,0.0,,,0.0,,,,,12.5,,,,,,63
899,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, con frambuesa, Kión","Carbonated drink, soda, with raspberry, Kión",100 ml,100,21.33,0.0,0.0,5.33,,0.0,,,0.0,,,,,43.33,,,,,,63
900,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, con guaraná, Cult","Energy drink, with guaraná, Cult",100 ml,100,48.0,0.0,0.0,12.0,,,,,0.0,,,,,0.0,,,,,,63
901,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, con jengibre, Ginger Ale","Carbonated drink, soda, with ginger, Ginger Ale",100 ml,100,1.67,0.0,0.0,0.42,0.0,0.0,,,0.0,,,,,0.0,,,,,,63
902,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, de guaraná, baja en calorías, Antarctica","Carbonated drink, of guaraná, low calories, Antarctica",100 ml,100,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,5.71,,,,,,63
903,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, de guaraná, con sabor a guaraná, Antarctica","Carbonated drink, of guaraná, with guraná flavor, Antarctica",100 ml,100,41.14,0.0,0.0,10.29,0.0,0.0,,,0.0,,,,,5.71,,,,,,63
904,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, de guayusa, frutos rojos, Misha","Carbonated drink, of guayusa, berries, Misha",100 ml,100,18.33,0.0,0.0,4.58,0.0,0.0,,,0.0,,125.0,45.83,,18.75,,,,,,63
905,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, de guayusa, sabor a limón, Misha","Carbonated drink, of guayusa, lemon flavor, Misha",100 ml,100,18.33,0.0,0.0,4.58,0.0,0.0,,,0.0,,,,,18.75,,,,,,63
906,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, libre de calorías, sin azúcar, Coca Cola Zero","Carbonated drink, soda, free calories, without sugar, Coca Cola Zero",100 ml,100,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,12.5,,,,,,63
907,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, limonada, Imperial","Carbonated water, lemonade flavor, Imperial",100 ml,100,30.0,0.0,0.0,7.5,0.0,0.0,,,0.0,,,,,6.25,,,,,,63
908,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, original, Fioravanti","Carbonated drink, soda, original, Fioravanti",100 ml,100,20.0,0.0,0.0,5.0,,0.0,,,0.0,,,,,8.33,,,,,,63
909,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, original, Pepsi","Carbonated drink, soda, original, Pepsi",100 ml,100,45.57,0.0,0.0,11.39,,0.0,,,,,,,,4.22,,,,,,63
910,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, sabor a cola, Big Cola","Carbonated drink, soda, cola flavor, Big Cola",100 ml,100,10.0,0.0,0.0,2.5,,0.0,,,0.0,,,,,6.25,,,,,,63
911,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, sabor a cola, Colombiana","Carbonated drink, soda, cola flavor, Colombiana",100 ml,100,31.67,,,7.92,,,,,,,,,,4.17,,,,,,64
912,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, sabor a fresa, Fruit","Carbonated drink, soda, strawberry flavor, Fruit",100 ml,100,10.0,0.0,0.0,2.5,,,,,,,,,,6.25,,,,,,64
913,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, sabor a jengibre, Seagrams","Carbonated drink, soda, Ginger flavored, Seagrams",100 ml,100,29.3,0.0,0.0,7.32,,0.0,,,0.0,,,,,9.86,,,,,,64
914,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, sabor a lima limón, baja en calorías, Buzz","Carbonated drink, soda, lima and lemon flavor, Low calorie, Buzz",100 ml,100,8.33,0.0,0.0,2.08,0.0,0.0,,,0.0,,,,,8.33,,,,,,64
915,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, sabor a limón, Fruit","Carbonated drink, soda, lemon flavor, Fruit",100 ml,100,10.0,0.0,0.0,2.5,,,,,,,,,,8.33,,,,,,64
916,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, sabor a manzana, Postobon","Carbonated drink, soda, apple flavor, Postobon",100 ml,100,30.0,,,7.5,,,,,,,,,,8.33,,,,,,64
917,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, sabor a naranja, Fruit","Carbonated drink, soda, orange flavor, Fruit",100 ml,100,10.0,0.0,0.0,2.5,,,,,,,,,,8.33,,,,,,64
918,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, sabor a uva, Postobon","Carbonated drink, soda, grape flavor, Postobon",100 ml,100,31.67,,,7.92,,,,,,,,,,8.33,,,,,,64
919,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, sabor artificial, uva, C&C","Carbonated drink, soda, artificial flavor, C&C",100 ml,100,49.58,0.0,0.0,12.39,,,,,,,,,,14.08,,,,,,64
920,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, sabor cítrico, Mountain Dew","Carbonated drink, soda, citrus flavor, Mountain Dew",100 ml,100,50.63,0.0,0.0,12.66,,0.0,,,,,,,,8.44,,,,,,64
921,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, sin azúcar, con jugo de mora, Orangine","Carbonated drink, soda, sugar free, with blackberry juice, Orangine",100 ml,100,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,8.33,,,,,,64
922,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, sin azúcar, sabor a manzana, Fioravanti","Carbonated drink, soda, sugar free, apple flavor, Fioravanti",100 ml,100,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,5.0,,,,,,64
923,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, sin calorías, sabor ligero, light, Coca Cola","Carbonated drink, soda, free calories, light taste, Coca Cola Light",100 ml,100,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,8.33,,,,,,64
924,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, sin calorías, Sprite","Carbonated drink, soda, free calories, Sprite",100 ml,100,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,15.0,,,,,,64
925,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, sin colorantes, sabor a piña, Quintuple","Carbonated drink, soda, without colorante, pineapple flavor, Quintuple",100 ml,100,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,8.33,,,,,,64
926,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, sin colorantes, Tropical","Carbonated drink, without colorants, Tropical",100 ml,100,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,3.75,,,,,,64
927,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, soda energética, (guayusa, jengibre, panela, energía y burbujas), Wá","Carbonated drink, energetic soda, (guayusa, ginger, panela, energy and bubbles), Wá",100 ml,100,36.0,0.0,0.0,9.0,0.0,0.0,,,0.0,,,,,11.67,,,,,,64
928,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, te con guayusa, con jugo de caña y limón, Liv tea","Carbonated drink, tea with guayusa, juice of sugarcane and lemon, Liv tea",100 ml,100,29.33,0.33,0.0,7.0,0.0,0.0,,,0.0,,,,,3.33,,,,,,64
929,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa, with blackberry juice, burbujeante, Orangine","Carbonated drink, soda, with blackberry juice, bubbly, Orangine",100 ml,100,3.33,0.0,0.0,0.83,0.0,0.0,,,0.0,,,,,8.33,,,,,,65
930,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida gaseosa,original, Inca Kola","Carbonated drink, soda, original, Inca Kola",100 ml,100,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,10.0,,,,,,65
931,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida hidratante, bebida deportiva, con electrolitos, sabor a manzana, Sporade","Hydrating drink, sports drink, with electrolytes, apple flavor, Sporade",100 ml,100,25.0,0.0,0.0,6.25,,0.0,,,0.0,,,,,35.42,,,,,,65
932,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida hidratante, bebida deportiva, con electrolitos, sabor a uva, Sporade","Hydrating drink, sports drink, with electrolytes, grape flavor, Sporade",100 ml,100,28.33,0.0,0.0,7.08,,,,,0.0,,,,,70.83,,,,,,65
933,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida hidratante, bebida deportiva, con electrolitos, sabor frutas tropicales, Sporade","Hydrating drink, sports drink, with electrolytes, tropical fuirts flavor, Sporade",100 ml,100,23.33,0.0,0.0,5.83,,,,,,,,,12.5,45.83,,,,,,65
934,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida hidratante, bebida deportiva, Powerade","Hydrating drink, sports drink, (sodium, potassium, calcium, magnesium ), Powerade",100 ml,100,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,42.0,,,,,,65
935,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida hidratante, bebida deportiva, sabor a limón, G Active","Hydrating drink, sports drink, (water + electrolytes and vitamins), lemon flavor, G Active",100 ml,100,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,12.5,50.0,,,,,,65
936,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida hidratante, bebida deportiva, sabor frutas tropicales, Gatorade Perform","Hydrating drink, sports drink, tropical fruits flavor, Gatorade Perform",100 ml,100,23.33,0.0,0.0,5.83,,0.0,,,0.0,,,,12.5,45.83,,,,,,65
937,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida láctea, con avena, sabor a canela, Toni","Milk drink, with oatmeal, cinnamon flavor, Toni",100 ml,100,84.4,2.4,2.8,12.4,0.0,1.6,1.0,0.2,8.0,,,,,40.0,,,,,,65
938,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, artificial, néctar de durazno, Pulp","Artificial drink, peach nectar, Pulp",100 ml,100,30.4,0.4,0.0,7.2,0.8,0.0,,,0.0,,,,,6.4,,,,,,65
939,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, con jugo concentrado de uva, Snapple","Drink, with grape juice concentrated; Snapple",100 ml,100,32.14,0.0,0.0,8.03,,,,,,,,,,50.74,,,,,,65
940,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, con néctar de uva, Huesitos, Nestlé","Drink, with grape nectar, Huesitos, Nestlé",100 ml,100,32.43,0.0,0.0,8.11,,0.0,,,0.0,,,,,8.11,,,,,,65
941,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de aloe, sávila, con fibra, Saviloe","Aloe drink, with fiber, Saviloe",100 ml,100,17.5,0.0,0.0,4.38,1.56,0.0,,,0.0,,,,,15.63,,,,,,65
942,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de aloe, sávila, pasteurizada, sabor a fresa, Houssy","Aloe drink, pasteurized, strawberry flavor, Houssy",100 ml,100,8.0,0.0,0.0,2.0,,0.0,,,0.0,,,,,15.0,,,,,,65
943,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de aloe, sávila, sabor a piña, Aloe Vera King","Aloe drink, pineapple flavor, Aloe Vera King",100 ml,100,43.33,,,10.83,,,,,,,,,,,,,,,,65
944,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de arándano, seleccionado, Natura, Nestlé","Drink, of selected cramberry, Natura, Nestlé",100 ml,100,8.0,0.0,0.0,2.0,,0.0,,,0.0,,,,,10.0,,,,,,65
945,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de arándanos, Refresh","Cranberry drink, Refresh",100 ml,100,16.0,0.0,0.0,4.0,0.0,0.0,,,0.0,,,,,0.0,,,,,,65
946,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de arroz o quinua, sin azúcar, Natures Heart","Beverage, rice or quinoa, sugarfree, Natures Heart",100 ml,100,49.58,0.42,1.25,9.17,0.42,0.42,0.42,0.42,0.0,,,,,8.33,,,,,,66
947,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de avena, con maracuyá, sabor naranjilla, with vitamins A and D, Toni","Oatmeal drink, with passion fruit, naranjilla flavor, with vitamins A and D, Toni",100 ml,100,42.5,0.5,0.5,9.0,0.0,0.0,,,0.0,,,,,15.0,,,,,,66
948,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de avena, tradicional, sabor naranjilla, Toni","Oatmeal drink, traditional, naranjilla flavor, Toni",100 ml,100,59.6,0.8,0.4,13.2,0.4,0.2,0.2,0.0,0.0,,,,,10.0,,,,,,66
949,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de chía, frutos rojos y jamaica, Liv","Chia drink, berries and jamaica, Liv",100 ml,100,21.33,1.0,1.33,1.33,1.33,0.33,0.0,1.0,0.0,,,,,0.0,,,,,,66
950,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de chía, manzana y pitahaya, Liv","Chia drink, apple and pitahaya, Liv",100 ml,100,21.33,1.0,1.33,1.33,1.33,0.33,0.0,1.0,0.0,,,,,0.0,,,,,,66
951,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de coco, Coconut","Coconut drink, Coconut",100 ml,100,16.67,,,4.17,,,,,,,,,,2.08,,,,,,66
952,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de coco, Oriental","Coconut drink, Oriental",100 ml,100,73.33,0.42,1.67,14.17,0.0,0.0,,,0.0,,,,,112.5,,,,,,66
953,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de coco, sabor a vainilla, con vitaminas, Natures Heart","Coconut beverage, vanilla flavor, with vitamins, Natures Heart",100 ml,100,34.0,0.5,2.0,3.5,0.0,2.0,0.0,0.0,0.0,122.0,,,,45.0,,,,,,66
954,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de jamaica, sabor frutos rojos, endulzada con stevia, Tippy Tea","Jamaica drink, berries flavor, sweetened with stevia, Tippy Tea",100 ml,100,3.33,0.0,0.0,0.83,,0.0,,,0.0,,,,,8.33,,,,,,66
955,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de jenjibre, Ginger Ale","Ginger soft drink, Ginger Ale",100 ml,100,36.0,0.0,0.0,9.0,0.0,0.0,,,0.0,,,,,0.0,,,,,,66
956,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de maíz morado, frutas y especies, Purple Maize","Drink, purple corn, fruits and spices, Purple Maize",100 ml,100,12.0,0.0,0.0,3.0,0.0,0.0,,,0.0,,,,,0.33,,,,,,66
957,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de malta, sin alcohol, Pony Malta","Malt drink, without alcohol, Pony Malta",100 ml,100,31.67,0.0,0.0,7.92,0.0,0.0,,,0.0,,,,,6.25,,,,,,66
958,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de naranja, con vitaminas A and zinc, Natura, Nestlé","Drink, orange, with vitamins A and zinc, Natura, Nestlé",100 ml,100,32.0,0.0,0.0,8.0,,0.0,,,0.0,,,,,7.5,,,,,,66
959,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de naranja, con vitaminas A, C y zinc, Natura, Nestlé","Drink, orange, with vitamins A, C and zinc, Natura, Nestlé",100 ml,100,32.0,0.0,0.0,8.0,,0.0,,,0.0,,,,,7.5,,,,,,66
960,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de rooibos, sabor a mango, endulzado con stevia, Tippy Tea","Rooibos drink, mango flavor, sweetened with stevia, Tippy Tea",100 ml,100,1.67,0.0,0.0,0.42,,0.0,,,0.0,,,,,8.33,,,,,,66
961,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, de soya, melocotón y soya, Vive Soy","Soya drink, peach and soy juice, Vive Soy",100 ml,100,35.6,0.8,0.4,7.2,0.4,0.1,0.1,0.2,,,,,,12.0,,6.0,,,,66
962,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, infusión natural, endulzada con stevia, no contiene colorantes, Aqua Live","Drink, natural infusion, sweetened with stevia, without colorants, Aqua Live",100 ml,100,3.33,0.0,0.0,0.83,0.0,0.0,,,0.0,,,,,8.33,,,,,,66
963,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, jugo de uva, Welchito","Drink, Grape juice, Welchito",100 ml,100,58.0,0.0,0.0,14.5,,,,,,,,,,12.5,,45.0,,,,66
964,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, libre de calorías, sabor a limón, Tesalia Ice","Calorie free drink, lemon flavor, Tesalia Ice",100 ml,100,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,27.08,,,,,,66
965,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, libre de calorías, sabor a naranjilla, Tesalia Ice","Calorie free drink, naranjilla flavor, Tesalia Ice",100 ml,100,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,27.08,,,,,,67
966,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, limonada, All Natural","Drink, lemonade, All Natural",100 ml,100,5.2,0.0,0.4,0.4,,0.0,,,0.0,,,,,12.0,,,,,,67
967,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, mezcla de jugos concentrados, kiwi y fresa, Snapple","Drink, concentrated mix juices, Kiwi and Strawberry, Snapple",100 ml,100,48.2,0.0,0.0,12.05,,,,,,,,,,10.57,,,,,,67
968,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, nectar de durazno, Nutri","Drink, peach nectar, Nutri",100 ml,100,28.0,0.5,0.0,6.5,,0.0,,,0.0,,,,,2.5,,,,,,67
969,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, nectar de durazno, VVK","Drink, peach nectar, VVK",100 ml,100,77.33,0.0,0.0,19.33,0.0,0.0,,,0.0,,,,,0.0,,,,,,67
970,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, nectar de mango, Sunny","Drink, mangos nectar, Sunny",100 ml,100,32.0,0.0,0.0,8.0,0.0,0.0,,,0.0,,,,,0.0,,,,,,67
971,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, nectar de manzana, con vitamina C, Natura, Nestlé","Drink, apple nectar, with vitamin C, Natura, Nestlé",100 ml,100,18.0,0.0,0.0,4.5,,0.0,,,0.0,,,,,5.0,,,,,,67
972,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, nectar de naranja, con vitaminas A, C y zinc, Natura, Nestlé","Drink, orange nectar, with vitamins A, C and zinc, Natura, Nestlé",100 ml,100,38.0,0.0,0.0,9.5,,0.0,,,0.0,,,,,7.5,,,,,,67
973,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, nectar mixto, de mango, naranja, manzana y uvilla, Natura, Nestlé","Drink, nectar mixed, of mango, orange, apple and goldenberry, Natura, Nestlé",100 ml,100,32.43,0.0,0.0,8.11,,0.0,,,0.0,,,,,8.11,,,,,,67
974,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, nectar mixto, de mora, coco y manzana, Natura, Nestlé","Drink, nectar mixed, of blackberry, coconut and apple, Natura, Nestlé",100 ml,100,39.25,0.0,1.25,7.0,,1.0,,,0.0,,,,,7.5,,,,,,67
975,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, nectar, nutridefensas de durazno, Del Valle","Drink, peach nectar, nutridefense, Del Valle",100 ml,100,25.6,0.0,0.0,6.4,,0.0,,,0.0,,,,,4.0,,,,,,67
976,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, ponche de fruta, Fruit Juice Red","Drink, fruit punch, Fruit Juice Red",100 ml,100,28.33,0.0,0.0,7.08,,,,,,,,,,20.83,,,,,,67
977,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, sabor mezcla tropical, 5 jugos y puré de mango, Splash","Drink, tropical blend splash, 5 juices and mango puree, Splash",100 ml,100,30.0,0.0,0.0,7.5,0.0,,,,0.0,,,,,6.25,,,,,,67
978,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, sin gas, sabor a manzana verde, Vivant Storm","Drink, flavored with green apple, Vivant Storm",100 ml,100,8.33,0.0,0.0,2.08,,,,,0.0,,,,,5.42,,,,,,67
979,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, sin gas, sabor a mora y arándanos, Vivant Storm","Drink, flavored with blackberry and cranberries, Vivant Storm",100 ml,100,8.33,0.0,0.0,2.08,,,,,0.0,,,,,5.42,,,,,,67
980,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, sin gas, sabor a naranja, bajo en calorías, Del Valle","Drink, flavored with orange, low calories, Del Valle",100 ml,100,1.33,0.0,0.0,0.33,,0.0,,,0.0,,,,,28.33,,,,,,67
981,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, sin gas, sabor a naranja, mandarina y limón, citrus punch, Tampico","Drink, flavored with orange, mandarine, lemon, citrus punch, Tampico",100 ml,100,11.67,0.0,0.0,2.92,,,,,,,,,,13.75,,,,,,67
982,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bebida, sin gas, sabor a naranja, Pura Crema","Drink, flavored with orange, Pura Crema",100 ml,100,20.8,0.0,0.0,5.2,0.0,0.0,,,0.0,,,,,14.0,,,,,,67
983,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Bedida proteíca, proteína de suero, Gofit","Protein drink, whey protein, Gofit",100 ml,100,70.8,7.2,0.4,9.6,0.0,0.4,,,3.6,,,,,240.0,,,,,,68
984,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Jugo de fruta, dragonfruit juice, con prebióticos, Liv Juice","Fruit juice, dragonfruit juice, with prebiotics, Liv Juice",100 ml,100,14.67,0.0,0.0,3.67,,0.0,,,0.0,,,,,1.67,,,,,,68
985,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Jugo, de 8 verduras, Herdez","Juice, of 8 vegetables, Herdez",100 ml,100,22.0,0.5,0.0,5.0,0.0,0.0,,,0.0,,,,,260.0,,,,,,68
986,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Jugo, de arándanos, Natures Heart","Cranberry juice, Natures Heart",100 ml,100,46.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,,,,,17.5,,,,,,68
987,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Jugo, de manzana Citric","Apple juice, Citric",100 ml,100,57.6,0.0,,14.4,0.0,,,,,,,,,,,,,,,68
988,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Jugo, de naranja, con pulpa, Citric","Orange juice, with pulp, Citric",100 ml,100,42.0,1.0,0.0,9.5,1.0,0.0,,,0.0,,,,,0.0,,,,,,68
989,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Jugo, de piña, pasteurizado, Scorpii","Pineapple juice, pasteurized, Scorpii",100 ml,100,51.67,0.42,0.0,12.5,0.0,0.0,,,0.0,,,,,0.0,,,,,,68
990,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Jugo, de tomate, Bar Helper","Tomatoe juice, Bar Helper",100 ml,100,47.62,2.38,0.0,9.52,,0.0,,,0.0,,,,,821.43,,,,,,68
991,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Jugo, de tomate, mezcla para coctel, Britvic","Tomatoe juice, cocktail mix, Britvic",100 ml,100,12.0,1.0,0.0,2.0,0.5,0.0,,,0.0,,,,,0.5,,,,,,68
992,7,11. ALIMENTOS EXPRESADOS EN 100 ML,"Jugo, de tomate, para cocktail, Clamato","Tomatoe juice, for cocktail, Clamato",100 ml,100,38.33,0.0,0.0,9.58,,,,,,,,,,25.0,,,,,,68
