codigo_incap,categoria,alimento,porcion,peso_g,energia_kcal,carbohidratos_g,proteina_g,grasa_g,fibra_g,calcio_mg,hierro_mg,colesterol_mg,sodio_mg,vitamina_c_mg,zinc_mg,pagina_pdf
11142,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","PUERRO, CABEZA O BULBO Y HOJAS",100 g,100.00,61,14.15,1.50,0.30,1.80,59,2.10,0,20,12,0.12,47
11143,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","QUIXTAN, HOJAS",100 g,100.00,47,5.90,5.80,1.40,,133,5.50,,,102,,47
11145,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","RÁBANO LARGO, RAÍZ",100 g,100.00,22,4.30,1.10,0.50,1.60,30,0.30,0,39,29,0.28,47
11144,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","RÁBANO REDONDO, RAÍZ",100 g,100.00,11,1.50,1.50,0.10,,24,0.40,0,21,22,,47
11126,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","RÁBANO, HOJAS",100 g,100.00,52,9.90,2.80,0.50,,238,2.80,0,4,122,0.73,47
11148,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","REMOLACHA COCIDA S/SAL, ESCURRIDA",100 g,100.00,44,9.96,1.68,0.18,2.00,16,0.79,0,77,4,0.35,47
11147,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES",REMOLACHA CRUDA,100 g,100.00,43,9.56,1.61,0.17,2.80,16,0.80,0,78,5,0.35,47
11149,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","REMOLACHA ENLATADA, SÓLIDOS",100 g,100.00,31,7.21,0.91,0.14,1.70,15,1.82,0,194,4,0.21,47
11146,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","REMOLACHA, HOJAS",100 g,100.00,22,4.33,2.20,0.13,3.70,117,2.57,0,226,30,0.38,47
11151,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","REPOLLO/COL COMUN, COCIDO S/SAL, ESCURRIDO",100 g,100.00,22,4.46,1.02,0.43,1.90,31,0.17,0,8,20,0.09,47
11150,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","REPOLLO/COL COMUN, CRUDO",100 g,100.00,24,5.37,1.21,0.18,2.30,47,0.56,0,18,51,0.18,47
11176,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","REPOLLO/COL MORADA COCIDA S/SAL, ESCURRIDA",100 g,100.00,29,6.94,1.51,0.09,2.60,42,0.66,0,8,11,0.25,47
11175,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES",REPOLLO/COL MORADA CRUDA,100 g,100.00,31,7.37,1.43,0.16,2.10,45,0.80,0,27,57,0.22,47
11152,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","RUIBARBO, TALLOS",100 g,100.00,18,4.10,0.70,0.20,,62,0.30,,,11,,47
11153,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","SAGU DE SAN VICENTE, RAÍZ",100 g,100.00,157,39.00,2.40,0.10,,20,3.20,,,9,,47
11154,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES",SALSIFI,100 g,100.00,82,18.60,3.30,0.20,3.30,60,0.70,0,20,8,0.38,47
11156,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","SUCHINI COCIDO S/SAL, ESCURRIDO",100 g,100.00,16,3.93,0.64,0.05,1.40,13,0.35,0,3,5,0.18,47
11155,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES",SUCHINI CRUDO,100 g,100.00,16,3.35,1.21,0.18,1.10,15,0.35,0,10,17,0.29,47
11174,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","TAPIOCA PERLADA, SECA",100 g,100.00,358,88.69,0.19,0.02,0.90,20,1.58,0,1,0,0.12,47
11159,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES",TOMATE DE ARBOL,100 g,100.00,50,10.30,2.20,0.90,,9,0.80,,,29,,47
11157,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES",TOMATE ROJO,100 g,100.00,21,4.60,0.80,0.30,1.20,7,0.60,0,5,23,0.17,47
11158,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES",TOMATE VERDE,100 g,100.00,21,4.60,1.20,0.20,1.10,6,0.60,0,13,18,0.07,47
11161,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","TOMATE, JUGO ENLATADO S/SAL",100 g,100.00,17,4.24,0.76,0.05,0.40,10,0.43,0,10,18,0.15,47
11162,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","TOMATE, PASTA ENLATADA S/SAL",100 g,100.00,82,18.91,4.32,0.47,4.50,36,2.98,0,98,22,0.63,47
11163,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES",TOMATILLO (CHERRY),100 g,100.00,30,7.10,1.50,0.10,,59,6.00,0,8,85,0.11,47
11164,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","VEGETALES, JUGO ENLATADO",100 g,100.00,19,4.55,0.63,0.09,0.80,11,0.42,0,270,28,0.20,48
11165,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES",VERDOLAGA,100 g,100.00,26,5.00,2.00,0.40,,79,3.60,0,45,23,0.17,48
11168,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","YUCA O MANDIOCA, HARINA O ALMIDON",100 g,100.00,320,81.00,1.70,0.50,,148,5.40,,,14,,48
11166,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","YUCA O MANDIOCA, HOJAS Y PUNTAS",100 g,100.00,80,12.80,6.80,1.40,,206,2.00,,,290,,48
11167,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","YUCA O MANDIOCA, RAÍZ",100 g,100.00,160,38.06,1.36,0.28,1.80,16,0.27,0,14,21,0.34,48
11169,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","ZANAHORIA C/CÁSCARA, CRUDA",100 g,100.00,41,9.58,0.93,0.24,2.80,33,0.30,0,69,6,0.24,48
11172,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","ZANAHORIA ENLATADA, SÓLIDOS",100 g,100.00,25,5.54,0.64,0.19,1.50,25,0.64,0,242,3,0.26,48
11171,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","ZANAHORIA S/CÁSCARA, COCIDA S/SAL, ESCURRIDA",100 g,100.00,35,8.22,0.76,0.18,3.00,30,0.34,0,58,4,0.20,48
11170,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","ZANAHORIA S/CÁSCARA, CRUDA",100 g,100.00,41,9.40,0.90,0.10,2.90,32,0.60,0,35,6,0.20,48
11173,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES","ZANAHORIA, JUGO NATURAL",100 g,100.00,30,9.30,0.60,0.10,,24,0.50,0,29,9,0.18,48
11183,"11. VERDURAS, HORTALIZAS Y OTROS VEGETALES",ZANAHORIAS PEQUEÑAS (BABY),100 g,100.00,35,8.24,0.64,0.13,1.80,32,0.89,0,78,8,0.17,48
12001,12. FRUTAS Y JUGOS DE FRUTAS,ABERIA/KITEMBILLA,100 g,100.00,63,14.60,1.20,0.80,,13,1.20,,,98,,48
12002,12. FRUTAS Y JUGOS DE FRUTAS,"ACEROLA, FRUTA",100 g,100.00,32,7.69,0.40,0.30,1.10,12,0.20,0,7,1678,0.10,48
12003,12. FRUTAS Y JUGOS DE FRUTAS,"ACEROLA, JUGO NATURAL",100 g,100.00,23,4.80,0.40,0.30,0.30,10,0.50,0,3,1600,0.10,48
12005,12. FRUTAS Y JUGOS DE FRUTAS,"ALBARICOQUE, FRUTA DESHIDRATADA",100 g,100.00,320,82.89,4.90,0.62,,61,6.31,0,13,10,1.00,48
12004,12. FRUTAS Y JUGOS DE FRUTAS,"ALBARICOQUE, FRUTA FRESCA",100 g,100.00,48,11.12,1.40,0.39,2.00,13,0.39,0,1,10,0.20,48
12006,12. FRUTAS Y JUGOS DE FRUTAS,"ALBARICOQUE, JUGO ENVASADO SOL&LIQ",100 g,100.00,48,12.34,0.63,0.04,1.60,12,0.30,0,4,5,0.11,48
12007,12. FRUTAS Y JUGOS DE FRUTAS,"ALBARICOQUE, NECTAR ENVASADO, S/VIT. C",100 g,100.00,56,14.39,0.37,0.09,0.60,7,0.38,0,3,1,0.09,48
12008,12. FRUTAS Y JUGOS DE FRUTAS,ANONA BLANCA O ATA,100 g,100.00,101,25.20,1.70,0.60,2.40,30,0.71,0,4,19,,48
12009,12. FRUTAS Y JUGOS DE FRUTAS,ANONA ROSADA O CORAZÓN DE BUEY,100 g,100.00,89,22.80,1.90,0.10,2.40,17,0.40,0,4,33,,48
12010,12. FRUTAS Y JUGOS DE FRUTAS,"BANANO/GUINEO, MADURO",100 g,100.00,89,22.84,1.09,0.33,2.60,5,0.26,0,1,9,0.15,48
12011,12. FRUTAS Y JUGOS DE FRUTAS,"BANANO/GUINEO, VERDE",100 g,100.00,110,28.70,1.40,0.20,0.50,8,0.90,,,31,,48
12012,12. FRUTAS Y JUGOS DE FRUTAS,CAIMITO MADURO,100 g,100.00,68,14.50,0.80,1.60,,21,0.80,,,11,,48
12013,12. FRUTAS Y JUGOS DE FRUTAS,CAIMITO VERDE,100 g,100.00,84,14.60,1.40,3.20,,22,0.60,,,3,,48
12014,12. FRUTAS Y JUGOS DE FRUTAS,CAPULIN/CAPULINA,100 g,100.00,91,17.90,2.10,2.30,,125,1.20,,,90,,49
12015,12. FRUTAS Y JUGOS DE FRUTAS,CARAMBOLA,100 g,100.00,31,6.73,1.04,0.33,2.80,3,0.08,0,2,34,0.12,49
12016,12. FRUTAS Y JUGOS DE FRUTAS,CAS,100 g,100.00,48,10.40,1.20,0.80,,17,6.70,,,240,,49
12017,12. FRUTAS Y JUGOS DE FRUTAS,CEREZA,100 g,100.00,50,12.18,1.00,0.30,1.60,16,0.32,0,3,10,0.10,49
12154,12. FRUTAS Y JUGOS DE FRUTAS,CEREZA SILVESTRE/CAPULI,100 g,100.00,81,20.70,1.30,0.20,,24,0.80,,,18,,49
12030,12. FRUTAS Y JUGOS DE FRUTAS,CHICOZAPOTE/NÍSPERO DE MONTAÑA,100 g,100.00,83,19.96,0.44,1.10,5.30,21,0.80,0,12,15,0.10,49
12031,12. FRUTAS Y JUGOS DE FRUTAS,CHIRIMOYA,100 g,100.00,74,17.70,1.65,0.62,2.30,8,0.30,0,4,12,0.18,49
12018,12. FRUTAS Y JUGOS DE FRUTAS,CIDRA O LIMÓN REAL,100 g,100.00,40,10.20,0.60,0.10,,42,0.40,,,32,,49
12019,12. FRUTAS Y JUGOS DE FRUTAS,"CIRUELA ROJA O AMARILLA, FRUTA FRESCA",100 g,100.00,46,11.42,0.70,0.28,1.40,6,0.17,0,0,10,0.10,49
12020,12. FRUTAS Y JUGOS DE FRUTAS,"CIRUELA ROJA, FRUTA SECA O PASA",100 g,100.00,240,63.88,2.18,0.38,7.10,43,0.93,0,2,1,0.44,49
12021,12. FRUTAS Y JUGOS DE FRUTAS,"COCO, AGUA DE",100 g,100.00,19,3.71,0.72,0.20,1.10,24,0.29,0,105,2,0.10,49
12024,12. FRUTAS Y JUGOS DE FRUTAS,"COCO, LECHE 1A. EXTRACCIÓN",100 g,100.00,230,5.54,2.29,23.84,2.20,16,1.64,0,15,3,0.67,49
12025,12. FRUTAS Y JUGOS DE FRUTAS,"COCO, LECHE 2A. EXTRACCIÓN",100 g,100.00,60,1.00,0.70,6.40,,13,1.80,,,,,49
12022,12. FRUTAS Y JUGOS DE FRUTAS,"COCO, MADURO, PULPA",100 g,100.00,354,15.23,3.33,33.49,9.00,14,2.43,0,20,3,1.10,49
12156,12. FRUTAS Y JUGOS DE FRUTAS,"COCO, PULPA SECA, HOJUELAS DULCE, ENVASADAS",100 g,100.00,474,47.59,3.28,32.15,4.30,14,1.80,0,256,0,1.75,49
12023,12. FRUTAS Y JUGOS DE FRUTAS,"COCO, TIERNO, PULPA",100 g,100.00,122,4.00,1.90,11.90,,11,1.10,0,23,7,,49
12026,12. FRUTAS Y JUGOS DE FRUTAS,"COYOL, FRUTO",100 g,100.00,231,27.90,4.40,13.80,,199,0.20,,,28,,49
12027,12. FRUTAS Y JUGOS DE FRUTAS,COYOLITO/HUISCOYOL,100 g,100.00,68,15.10,1.50,0.10,,23,1.50,,,9,,49
12028,12. FRUTAS Y JUGOS DE FRUTAS,CUCHAMPER,100 g,100.00,29,6.20,1.10,0.10,,12,0.40,,,120,,49
12029,12. FRUTAS Y JUGOS DE FRUTAS,"CUSHIN/PATERNA/GUABA, PULPA",100 g,100.00,60,15.50,1.00,0.10,,21,0.90,,,9,,49
12032,12. FRUTAS Y JUGOS DE FRUTAS,"DURAZNO AMARILLO/MELOCOTÓN, EN ALMIB., ENV.SOL&LIQ",100 g,100.00,74,19.94,0.45,0.10,1.30,3,0.27,0,6,3,0.09,49
12033,12. FRUTAS Y JUGOS DE FRUTAS,"DURAZNO AMARILLO/MELOCOTÓN, FRUTA CRIOLLA",100 g,100.00,46,11.70,0.90,0.10,1.50,16,0.10,0,0,19,0.17,49
12037,12. FRUTAS Y JUGOS DE FRUTAS,"DURAZNO AMARILLO/MELOCOTÓN, FRUTA DESHIDRATADA",100 g,100.00,239,61.33,3.61,0.76,8.20,28,4.06,0,7,5,0.57,49
12034,12. FRUTAS Y JUGOS DE FRUTAS,"DURAZNO AMARILLO/MELOCOTÓN, FRUTA IMPORTADA",100 g,100.00,39,9.54,0.91,0.25,1.50,6,0.25,0,0,7,0.17,49
12035,12. FRUTAS Y JUGOS DE FRUTAS,"DURAZNO AMARILLO/MELOCOTÓN, JUGO ENV. SOL&LIQ",100 g,100.00,44,11.57,0.63,0.03,1.30,6,0.27,0,4,4,0.11,49
12036,12. FRUTAS Y JUGOS DE FRUTAS,"DURAZNO AMARILLO/MELOCOTÓN, NECTAR ENV. C/VIT C",100 g,100.00,54,13.92,0.27,0.02,0.60,5,0.19,0,7,27,0.08,49
12038,12. FRUTAS Y JUGOS DE FRUTAS,"DURAZNO COMUN, MADURO C/CÁSCARA",100 g,100.00,52,13.30,0.80,0.20,1.50,12,1.10,0,0,28,0.17,50
12039,12. FRUTAS Y JUGOS DE FRUTAS,"DURAZNO COMUN, MADURO S/CÁSCARA",100 g,100.00,56,14.00,0.90,0.30,1.50,12,0.40,0,0,17,0.17,50
12040,12. FRUTAS Y JUGOS DE FRUTAS,"DURAZNO COMUN, VERDE C/CÁSCARA",100 g,100.00,57,12.60,0.20,1.30,,13,1.90,0,1,25,0.14,50
12116,12. FRUTAS Y JUGOS DE FRUTAS,DURAZNO PRISCO,100 g,100.00,38,9.70,0.60,0.10,,21,0.30,0,1,10,0.14,50
12041,12. FRUTAS Y JUGOS DE FRUTAS,DURIAN O DURIO,100 g,100.00,67,14.80,2.20,0.80,3.80,8,0.70,0,2,24,0.28,50
12042,12. FRUTAS Y JUGOS DE FRUTAS,FRESA O FRUTILLA,100 g,100.00,32,7.68,0.67,0.30,2.00,16,0.42,0,1,59,0.14,50
12043,12. FRUTAS Y JUGOS DE FRUTAS,FRUTA DE PAN O MASAPÁN,100 g,100.00,81,20.10,1.30,0.50,,27,1.90,0,2,29,0.12,50
12044,12. FRUTAS Y JUGOS DE FRUTAS,"FRUTAS EN ALMIBAR, ENVASADAS SOL&LIQ",100 g,100.00,72,18.76,0.37,0.10,1.00,1,0.36,0,4,69,0.07,50
12045,12. FRUTAS Y JUGOS DE FRUTAS,FRUTAS SECAS MIXTAS,100 g,100.00,243,64.06,2.46,0.49,7.80,38,2.71,0,18,4,0.50,50
12046,12. FRUTAS Y JUGOS DE FRUTAS,GRANADA ROJA,100 g,100.00,68,17.17,0.95,0.30,0.60,3,0.30,0,3,6,0.12,50
12047,12. FRUTAS Y JUGOS DE FRUTAS,"GRANADILLA DULCE, FRUTA",100 g,100.00,94,17.30,2.40,2.80,,10,0.90,0,28,20,,50
12048,12. FRUTAS Y JUGOS DE FRUTAS,"GRANADILLA DULCE, JUGO NATURAL",100 g,100.00,51,11.90,1.10,0.10,,7,0.80,,,20,,50
12155,12. FRUTAS Y JUGOS DE FRUTAS,"GRANADILLA REAL/BADEA, JUGO",100 g,100.00,44,10.10,0.90,0.20,,10,0.60,,,20,,50
12049,12. FRUTAS Y JUGOS DE FRUTAS,"GRANADILLA REAL/BADEA, PULPA",100 g,100.00,20,4.30,0.70,0.20,,14,0.80,,,15,,50
12050,12. FRUTAS Y JUGOS DE FRUTAS,GUANABANA/GUANABA,100 g,100.00,66,16.84,1.00,0.30,3.30,14,0.60,0,14,21,0.10,50
12051,12. FRUTAS Y JUGOS DE FRUTAS,GUAPINOL/CURBARIL,100 g,100.00,309,75.30,5.90,2.20,,28,3.20,,,11,,50
12052,12. FRUTAS Y JUGOS DE FRUTAS,GUAYABA MADURA,100 g,100.00,51,11.90,0.80,0.60,,20,0.30,0,3,183,0.23,50
12053,12. FRUTAS Y JUGOS DE FRUTAS,GUAYABA VERDE,100 g,100.00,95,22.80,1.00,1.20,4.90,41,0.70,0,3,48,0.23,50
12055,12. FRUTAS Y JUGOS DE FRUTAS,"GUINDA O CEREZA DULCE, FRUTA EN ALMIBAR, ENVASADA",100 g,100.00,91,23.27,0.73,0.10,1.10,10,1.30,0,7,2,0.06,50
12054,12. FRUTAS Y JUGOS DE FRUTAS,"GUINDA O CEREZA DULCE, FRUTA FRESCA",100 g,100.00,63,16.01,1.06,0.20,2.10,13,0.36,0,0,7,0.07,50
12059,12. FRUTAS Y JUGOS DE FRUTAS,GUINEO MAICENA,100 g,100.00,85,20.50,0.60,1.10,,15,0.90,,,22,,50
12056,12. FRUTAS Y JUGOS DE FRUTAS,GUINEO MAJONCHO/CUADRADO,100 g,100.00,120,31.40,1.10,0.40,,8,0.80,,1,22,0.17,50
12058,12. FRUTAS Y JUGOS DE FRUTAS,GUINEO MANZANO O DATIL,100 g,100.00,104,27.40,1.10,0.20,,8,0.60,,1,13,0.17,50
12057,12. FRUTAS Y JUGOS DE FRUTAS,GUINEO MORADO,100 g,100.00,106,27.70,1.40,0.20,,12,0.50,,1,10,0.16,50
12060,12. FRUTAS Y JUGOS DE FRUTAS,HICACO/ICACO,100 g,100.00,47,12.40,0.40,0.10,,38,0.60,,,9,,50
12064,12. FRUTAS Y JUGOS DE FRUTAS,"HIGO, FRUTA DESHIDRATADA",100 g,100.00,249,63.87,3.30,0.93,9.80,162,2.03,0,10,1,0.55,50
12063,12. FRUTAS Y JUGOS DE FRUTAS,"HIGO, FRUTA EN ALMIBAR, ENVASADA SOL&LIQ",100 g,100.00,88,22.90,0.38,0.10,2.20,27,0.28,0,1,1,0.11,51
12061,12. FRUTAS Y JUGOS DE FRUTAS,"HIGO, FRUTA MADURA",100 g,100.00,74,19.18,0.75,0.30,2.90,35,0.37,0,1,2,0.15,51
12062,12. FRUTAS Y JUGOS DE FRUTAS,"HIGO, FRUTA VERDE",100 g,100.00,42,9.80,1.60,0.20,,52,0.70,0,1,20,0.15,51
12065,12. FRUTAS Y JUGOS DE FRUTAS,INJERTO O ZAPOTE VERDE,100 g,100.00,110,28.60,1.60,0.20,,23,0.70,,,43,,51
12067,12. FRUTAS Y JUGOS DE FRUTAS,JOCOTE CIRUELO/JOCOTE DE CORONA,100 g,100.00,83,22.00,0.90,0.10,,22,0.60,,,45,,51
12066,12. FRUTAS Y JUGOS DE FRUTAS,"JOCOTE COMUN/JOBO, AMARILLO O ROJO",100 g,100.00,70,13.80,0.80,2.10,,26,2.20,,,28,,51
12068,12. FRUTAS Y JUGOS DE FRUTAS,JOCOTE TRONADOR/JOBO TRONADOR,100 g,100.00,102,26.70,1.40,0.10,,34,3.00,,,51,,51
12069,12. FRUTAS Y JUGOS DE FRUTAS,"KIWI, FRUTA FRESCA",100 g,100.00,61,14.66,1.14,0.52,3.00,34,0.31,0,3,93,0.14,51
12071,12. FRUTAS Y JUGOS DE FRUTAS,"LIMA DULCE, FRUTA",100 g,100.00,30,10.54,0.70,0.20,2.80,33,0.60,0,2,29,0.11,51
12072,12. FRUTAS Y JUGOS DE FRUTAS,"LIMA DULCE, JUGO NATURAL",100 g,100.00,25,8.42,0.42,0.07,0.40,14,0.09,0,2,30,0.08,51
12070,12. FRUTAS Y JUGOS DE FRUTAS,LIMA LIMÓN/LIMÓN DULCE,100 g,100.00,32,7.00,0.40,1.40,,24,0.40,,,40,,51
12073,12. FRUTAS Y JUGOS DE FRUTAS,"LIMÓN AGRIO, FRUTA SIN PIEL",100 g,100.00,29,9.32,1.10,0.30,2.80,26,0.60,0,2,53,0.06,51
12074,12. FRUTAS Y JUGOS DE FRUTAS,"LIMÓN AGRIO, JUGO",100 g,100.00,25,8.63,0.38,0.00,0.40,7,0.03,0,1,46,0.05,51
12075,12. FRUTAS Y JUGOS DE FRUTAS,MAMEY,100 g,100.00,51,12.50,0.50,0.50,3.00,11,0.70,0,15,14,0.10,51
12076,12. FRUTAS Y JUGOS DE FRUTAS,MAMONCILLO/MAMON,100 g,100.00,59,19.90,1.10,0.20,,12,0.60,,,5,,51
12077,12. FRUTAS Y JUGOS DE FRUTAS,"MANDARINA/TANGERINA, FRUTA",100 g,100.00,53,13.34,0.81,0.31,1.80,37,0.15,0,2,27,0.07,51
12079,12. FRUTAS Y JUGOS DE FRUTAS,"MANDARINA/TANGERINA, JUGO ENVASADO S/AZÚCAR",100 g,100.00,37,9.57,0.62,0.03,0.70,11,0.27,0,5,34,0.51,51
12078,12. FRUTAS Y JUGOS DE FRUTAS,"MANDARINA/TANGERINA, JUGO NATURAL",100 g,100.00,43,10.10,0.50,0.20,0.20,18,0.20,0,1,31,0.03,51
12082,12. FRUTAS Y JUGOS DE FRUTAS,MANGO CRIOLLO PEQUEÑO,100 g,100.00,35,9.00,0.80,0.00,,14,1.30,,7,80,,51
12080,12. FRUTAS Y JUGOS DE FRUTAS,MANGO MADURO,100 g,100.00,59,15.40,0.50,0.20,1.80,12,0.80,0,2,53,0.04,51
12081,12. FRUTAS Y JUGOS DE FRUTAS,MANGO VERDE,100 g,100.00,44,11.50,0.40,0.20,,14,0.40,,,128,,51
12088,12. FRUTAS Y JUGOS DE FRUTAS,MANZANA DE AGUA/MARAÑÓN JAPONÉS,100 g,100.00,32,8.00,0.60,0.10,,6,0.40,,,13,,51
12089,12. FRUTAS Y JUGOS DE FRUTAS,MANZANA ROSA/POMAROSA,100 g,100.00,25,5.70,0.60,0.30,,29,0.07,0,0,22,0.06,51
12084,12. FRUTAS Y JUGOS DE FRUTAS,"MANZANA, FRUTA CRIOLLA, S/CÁSCARA",100 g,100.00,54,14.60,0.30,0.10,1.30,4,0.70,0,0,8,0.05,51
12083,12. FRUTAS Y JUGOS DE FRUTAS,"MANZANA, FRUTA DESHIDRATADA",100 g,100.00,346,93.53,1.32,0.58,12.40,19,2.00,0,124,2,0.29,51
12086,12. FRUTAS Y JUGOS DE FRUTAS,"MANZANA, FRUTA IMPORTADA, C/CÁSCARA",100 g,100.00,52,13.81,0.26,0.17,2.40,6,0.12,0,1,5,0.04,51
12085,12. FRUTAS Y JUGOS DE FRUTAS,"MANZANA, FRUTA IMPORTADA, S/CÁSCARA",100 g,100.00,48,12.76,0.27,0.13,1.30,5,0.07,0,0,4,0.05,52
12087,12. FRUTAS Y JUGOS DE FRUTAS,"MANZANA, JUGO ENVASADO S/AZÚCAR",100 g,100.00,47,11.68,0.06,0.11,0.10,7,0.37,0,3,1,0.03,52
12090,12. FRUTAS Y JUGOS DE FRUTAS,MANZANITA/MANZANILLA,100 g,100.00,89,23.50,0.70,0.30,,82,1.60,,,79,,52
12093,12. FRUTAS Y JUGOS DE FRUTAS,"MARACUYA/GRANADILLA MORADA, JUGO NATURAL",100 g,100.00,51,13.60,0.39,0.05,0.20,4,0.24,0,6,30,0.05,52
12092,12. FRUTAS Y JUGOS DE FRUTAS,"MARACUYA/GRANADILLA MORADA, PULPA",100 g,100.00,97,23.38,2.20,0.70,10.40,12,1.60,0,28,30,0.10,52
12091,12. FRUTAS Y JUGOS DE FRUTAS,MARAÑÓN/PAJUIL,100 g,100.00,46,11.60,0.80,0.20,,4,1.00,,,219,,52
12094,12. FRUTAS Y JUGOS DE FRUTAS,MATASANO/ZAPOTE BLANCO,100 g,100.00,65,15.70,1.40,0.40,,8,0.20,,,23,,52
12095,12. FRUTAS Y JUGOS DE FRUTAS,MELOCOTÓN MORADO/COHOMBRO DE OLOR,100 g,100.00,43,11.10,0.80,0.10,,31,0.60,,,16,,52
12096,12. FRUTAS Y JUGOS DE FRUTAS,MELON CORRUGADO O CANTALOUPE,100 g,100.00,34,8.16,0.84,0.19,0.90,9,0.21,0,16,37,0.18,52
12097,12. FRUTAS Y JUGOS DE FRUTAS,MELON LISO O MELON CASABA,100 g,100.00,28,6.58,1.11,0.10,0.90,11,0.34,0,9,22,0.07,52
12098,12. FRUTAS Y JUGOS DE FRUTAS,MEMBRILLO,100 g,100.00,57,15.30,0.40,0.10,1.90,11,0.70,0,4,15,0.04,52
12100,12. FRUTAS Y JUGOS DE FRUTAS,MORA/ZARZAMORA,100 g,100.00,43,9.61,1.39,0.49,5.30,29,0.62,0,1,21,0.53,52
12101,12. FRUTAS Y JUGOS DE FRUTAS,MORRO/JICARA,100 g,100.00,91,23.20,0.90,0.50,,23,0.80,,,9,,52
12102,12. FRUTAS Y JUGOS DE FRUTAS,NANCE,100 g,100.00,66,14.40,0.90,1.30,,33,2.00,,,84,,52
12103,12. FRUTAS Y JUGOS DE FRUTAS,"NARANJA AGRIA, FRUTA",100 g,100.00,50,13.00,0.70,0.10,,43,0.60,0,1,42,0.05,52
12104,12. FRUTAS Y JUGOS DE FRUTAS,"NARANJA AGRIA, JUGO NATURAL",100 g,100.00,43,10.00,0.70,0.20,,44,0.30,,,42,,52
12105,12. FRUTAS Y JUGOS DE FRUTAS,"NARANJA DULCE, FRUTA",100 g,100.00,47,11.75,0.94,0.12,2.40,40,0.10,0,0,53,0.07,52
12107,12. FRUTAS Y JUGOS DE FRUTAS,"NARANJA DULCE, JUGO ENVASADO S/AZÚCAR",100 g,100.00,42,9.85,0.59,0.14,0.20,8,0.44,0,2,34,0.07,52
12106,12. FRUTAS Y JUGOS DE FRUTAS,"NARANJA DULCE, JUGO NATURAL",100 g,100.00,45,10.40,0.70,0.20,0.20,11,0.20,0,1,50,0.05,52
12108,12. FRUTAS Y JUGOS DE FRUTAS,"NARANJILLA/LULO, PULPA",100 g,100.00,28,6.80,0.70,0.10,,8,0.40,,4,65,,52
12109,12. FRUTAS Y JUGOS DE FRUTAS,NECTARINA,100 g,100.00,44,10.55,1.06,0.32,1.70,6,0.28,0,0,5,0.17,52
12110,12. FRUTAS Y JUGOS DE FRUTAS,NÍSPERO JAPONÉS,100 g,100.00,47,12.14,0.43,0.20,1.70,16,0.28,0,1,1,0.05,52
12111,12. FRUTAS Y JUGOS DE FRUTAS,"PALMA AFRICANA, FRUTO DE",100 g,100.00,537,10.50,1.60,59.00,,98,4.00,,,9,,52
12115,12. FRUTAS Y JUGOS DE FRUTAS,PAPAYA DE MONTAÑA,100 g,100.00,24,5.40,0.80,0.20,,12,0.50,,,47,,52
12113,12. FRUTAS Y JUGOS DE FRUTAS,"PAPAYA/LECHOSA MADURA, NECTAR ENVASADO",100 g,100.00,57,14.51,0.17,0.15,0.60,10,0.34,0,5,3,0.15,52
12112,12. FRUTAS Y JUGOS DE FRUTAS,"PAPAYA/LECHOSA MADURA, PULPA",100 g,100.00,39,9.81,0.61,0.14,1.80,24,0.10,0,3,62,0.07,52
12114,12. FRUTAS Y JUGOS DE FRUTAS,PAPAYA/LECHOSA VERDE,100 g,100.00,28,6.90,0.80,0.10,,41,0.30,,,36,,53
